Processing,Ag,Al,B,Be,Bi,Cd,Co,Cr,Cu,Er,Eu,Fe,Ga,Li,Mg,Mn,Ni,Pb,Sc,Si,Sn,Ti,V,Zn,Zr,Elongation (%),Tensile Strength (MPa),Yield Strength (MPa),class,Toughness
Solutionised  + Artificially peak aged,0.0,0.9663,0.0,0.0,0.0,0.0,0.0,0.0,0.0097,0.0,0.0,0.0014,0.0,0.0,0.0098,0.0051,0.0,0.0,0.0,0.0077,0.0,0.0,0.0,0.0,0.0,9.0,412.0,365.0,2,1854.0
Solutionised  + Artificially peak aged,0.0,0.9663,0.0,0.0,0.0,0.0,0.0,0.0,0.0097,0.0,0.0,0.0014,0.0,0.0,0.0098,0.0051,0.0,0.0,0.0,0.0077,0.0,0.0,0.0,0.0,0.0,9.0,420.0,375.0,2,1890.0
Solutionised  + Artificially peak aged,0.0,0.9663,0.0,0.0,0.0,0.0,0.0,0.0,0.0097,0.0,0.0,0.0014,0.0,0.0,0.0098,0.0051,0.0,0.0,0.0,0.0077,0.0,0.0,0.0,0.0,0.0,10.0,391.0,351.0,2,1955.0
Solutionised  + Artificially peak aged,0.0,0.9663,0.0,0.0,0.0,0.0,0.0,0.0,0.0097,0.0,0.0,0.0014,0.0,0.0,0.0098,0.0051,0.0,0.0,0.0,0.0077,0.0,0.0,0.0,0.0,0.0,10.0,415.0,357.0,2,2075.0
Solutionised  + Artificially peak aged,0.0,0.9663,0.0,0.0,0.0,0.0,0.0,0.0,0.0097,0.0,0.0,0.0014,0.0,0.0,0.0098,0.0051,0.0,0.0,0.0,0.0077,0.0,0.0,0.0,0.0,0.0,12.0,411.0,362.0,2,2466.0
Solutionised  + Artificially peak aged,0.0,0.96625,0.0,0.0,0.0,0.0,0.0,0.0025,0.00275,0.0,0.0,0.007,0.0,0.0,0.01,0.0015,0.0,0.0,0.0,0.006,0.0,0.0015,0.0,0.0025,0.0,14.0,365.0,276.0,2,2555.0
Solutionised  + Artificially peak aged,0.0,0.96592,0.0,0.0,0.0,0.0,0.0,0.0022,0.0058,0.0,0.0,0.0028,0.0002,0.0,0.0132,0.0002,0.0,0.0,0.0,0.0079,0.0,0.00048,0.0013,0.0,0.0,11.7,408.0,373.0,2,2386.7999999999997
Solutionised  + Artificially peak aged,0.0,0.96456,0.0,0.0,0.0,0.0,0.0,0.00215,0.0077,0.0,0.0,0.00205,0.0,0.0,0.01435,0.0,0.0,0.0,0.0,0.00895,0.0,0.00024,0.0,0.0,0.0,11.7,408.0,373.0,2,2386.7999999999997
Solutionised  + Artificially peak aged,0.0,0.96456,0.0,0.0,0.0,0.0,0.0,0.00215,0.0077,0.0,0.0,0.00205,0.0,0.0,0.01435,0.0,0.0,0.0,0.0,0.00895,0.0,0.00024,0.0,0.0,0.0,11.7,408.0,373.0,2,2386.7999999999997
Solutionised  + Artificially peak aged,0.0,0.963963964,0.0,0.0,0.0,0.0,0.0,0.000500501,0.002752753,0.0,0.0,0.002502503,0.0,0.0,0.008508509,0.007007007,0.0,0.0,0.0,0.013513514,0.0,0.0,0.0,0.001251251,0.0,7.32,357.5,336.0,2,1308.45
Solutionised  + Artificially peak aged,0.0,0.96375,0.0,0.0,0.0,0.0,0.0,0.001,0.00375,0.0,0.0,0.005,0.0,0.0,0.008,0.005,0.0,0.0,0.0,0.01,0.0,0.0,0.001,0.0025,0.0,11.0,386.0,372.0,2,2123.0
Solutionised  + Artificially peak aged,0.0,0.96375,0.0,0.0,0.0,0.0,0.0,0.001,0.00375,0.0,0.0,0.005,0.0,0.0,0.008,0.005,0.0,0.0,0.0,0.01,0.0,0.0,0.001,0.0025,0.0,12.0,379.0,352.0,2,2274.0
Solutionised  + Artificially peak aged,0.0,0.96375,0.0,0.0,0.0,0.0,0.0,0.001,0.00375,0.0,0.0,0.005,0.0,0.0,0.008,0.005,0.0,0.0,0.0,0.01,0.0,0.0,0.001,0.0025,0.0,12.0,379.0,352.0,2,2274.0
Solutionised  + Artificially peak aged,0.0,0.963722792,0.0,0.0,0.0,0.0,0.0,0.000500375,0.00850638,0.0,0.0,0.002501876,0.0,0.0,0.010007506,0.005003753,0.0,0.0,0.0,0.008006005,0.0,0.000500375,0.0,0.001250938,0.0,8.74,395.5,351.0,2,1728.335
Solutionised  + Artificially peak aged,0.0,0.9635,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,440.0,349.0,2,1320.0
Solutionised  + Artificially peak aged,0.0,0.9635,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,440.0,349.0,2,1320.0
Solutionised  + Artificially peak aged,0.0,0.963169977,0.0,0.0,0.00548957,0.0,0.0,0.000898293,0.002744785,0.0,0.0,0.003493363,0.0,0.0,0.009981036,0.000748578,0.0,0.00548957,0.0,0.005988622,0.0,0.000748578,0.0,0.00124763,0.0,12.2,314.0,260.0,outlier,1915.3999999999999
Solutionised  + Artificially peak aged,0.0,0.96275,0.0,0.0,0.0,0.0,0.0,0.0025,0.0035,0.0,0.0,0.01,0.0,0.0,0.00625,0.002,0.0,0.0,0.0,0.009,0.0,0.0015,0.0,0.0025,0.0,17.0,330.0,281.8720234779904,2,2805.0
Solutionised  + Artificially peak aged,0.0,0.9625,0.0,0.0,0.0,0.0,0.0,0.0025,0.001,0.0,0.0,0.005,0.0,0.0,0.009,0.007,0.0,0.0,0.0,0.01,0.0,0.001,0.0,0.002,0.0,6.0,310.0,260.0,2,930.0
Solutionised  + Artificially peak aged,0.0,0.95959596,0.0,0.0,0.0,0.0,0.0,0.000505051,0.002777778,0.0,0.0,0.002525253,0.0,0.0,0.011111111,0.008585859,0.0,0.0,0.0,0.013636364,0.0,0.0,0.0,0.001262626,0.0,9.75,373.5,325.0,2,1820.8125
Solutionised  + Artificially peak aged,0.0,0.959,0.0,0.0,0.0,0.0,0.0,0.001,0.0085,0.0,0.0,0.005,0.0,0.0,0.01,0.005,0.0,0.0,0.0,0.008,0.0,0.001,0.0,0.0025,0.0,8.0,369.0,359.0,2,1476.0
Solutionised  + Artificially peak aged,0.0,0.959,0.0,0.0,0.0,0.0,0.0,0.001,0.0085,0.0,0.0,0.005,0.0,0.0,0.01,0.005,0.0,0.0,0.0,0.008,0.0,0.001,0.0,0.0025,0.0,8.0,369.0,359.0,2,1476.0
Solutionised  + Artificially peak aged,0.0,0.958,0.0,0.0,0.0,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.011,0.009,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,12.0,393.001149,358.527364,2,2358.006894
Solutionised  + Artificially peak aged,0.0,0.957,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.011,0.008,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0,12.14425430210325,395.0,360.0,2,2398.490224665392
Solutionised  + Artificially peak aged,0.0,0.955,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,518.0,425.0,2,4998.7
Solutionised  + Artificially peak aged,0.0,0.955,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,518.0,425.0,2,4998.7
Solutionised  + Artificially peak aged,0.0,0.95269,0.0,0.0,0.0,0.0,0.0,0.0,0.0397,0.0,0.0,0.0001,0.0,0.0,0.006,0.0001,0.0,0.0,0.0,0.0014,0.0,0.0,0.0,1e-05,0.0,19.6,408.0,270.0,2,3998.4
Solutionised  + Artificially peak aged,0.0,0.9445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.0015,12.2,383.0,317.0,2,2336.2999999999997
Solutionised  + Artificially peak aged,0.0,0.943,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.5,323.0,281.8720234779904,2,80.75
Solutionised  + Artificially peak aged,0.0,0.943,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,13.0,483.0,281.8720234779904,2,3139.5
Solutionised  + Artificially peak aged,0.006,0.9424,0.0,0.0,0.0,0.0,0.0,0.0001,0.0435,0.0,0.0,0.0002,0.0,0.0,0.0036,0.0034,0.0,0.0,0.0,0.0005,0.0,0.0001,0.0,0.0002,0.0,10.5,503.0,451.0,2,2640.75
Solutionised  + Artificially peak aged,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,12.14425430210325,400.0,255.0,2,2428.85086042065
Solutionised  + Artificially peak aged,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,510.0,420.0,2,3315.0
Solutionised  + Artificially peak aged,0.0,0.939,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,19.0,399.895906,255.106009,2,3799.0111070000003
Solutionised  + Artificially peak aged,0.0,0.93848541,0.0,0.0,0.0,0.0,0.0,0.000500526,0.019019971,0.0,0.0,0.002502628,0.0,0.026027329,0.008508934,0.000500526,0.0,0.0,0.0,0.001501577,0.0,0.000500526,0.0,0.001251314,0.001201261,7.25,550.0,472.5,2,1993.75
Solutionised  + Artificially peak aged,0.0,0.9381,0.0,0.0,0.0,0.0,0.0,0.0001,0.0391,0.0,0.0,0.0029,0.0,0.0,0.0047,0.0055,0.0,0.0,0.0,0.0083,0.0,0.0007,0.0,0.0006,0.0,2.9,356.0,314.0,2,516.1999999999999
Solutionised  + Artificially peak aged,0.0,0.9381,0.0,0.0,0.0,0.0,0.0,0.0001,0.0391,0.0,0.0,0.0029,0.0,0.0,0.0047,0.0055,0.0,0.0,0.0,0.0083,0.0,0.0007,0.0,0.0006,0.0,3.6,283.0,219.0,2,509.40000000000003
Solutionised  + Artificially peak aged,0.0,0.9381,0.0,0.0,0.0,0.0,0.0,0.0001,0.0391,0.0,0.0,0.0029,0.0,0.0,0.0047,0.0055,0.0,0.0,0.0,0.0083,0.0,0.0007,0.0,0.0006,0.0,3.6,474.0,399.0,2,853.2
Solutionised  + Artificially peak aged,0.0,0.9381,0.0,0.0,0.0,0.0,0.0,0.0001,0.0391,0.0,0.0,0.0029,0.0,0.0,0.0047,0.0055,0.0,0.0,0.0,0.0083,0.0,0.0007,0.0,0.0006,0.0,6.3,454.0,393.0,2,1430.1
Solutionised  + Artificially peak aged,0.0,0.937015358,0.0,0.0,0.0,0.0,0.0,0.0,0.023012657,0.0,0.0,0.011006053,0.0,0.0,0.01550853,0.0,0.010505778,0.0,0.0,0.001750963,0.0,0.000700385,0.0,0.000500275,0.0,8.5,420.0,350.0,2,1785.0
Solutionised  + Artificially peak aged,0.0,0.937,0.0,0.0,0.0,0.002,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.011,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,579.159588,530.896289,2,868.739382
Solutionised  + Artificially peak aged,0.0,0.935,0.0,0.0,0.005,0.0,0.0,0.0,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,393.001149,268.895523,outlier,3340.5097665
Solutionised  + Artificially peak aged,0.0,0.935,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.0,0.0,0.0,0.0,0.0,0.005,0.008,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,12.14425430210325,485.0,415.0,2,2944.981668260038
Solutionised  + Artificially peak aged,0.007,0.935,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.0,0.0,0.0015,0.0,0.0,0.0035,0.0035,0.0,0.0,0.0,0.001,0.0,0.0025,0.0,0.0,0.0,7.0,485.0,435.0,2,1697.5
Solutionised  + Artificially peak aged,0.0,0.935,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.0,0.0,0.0,0.0,0.0,0.015,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,704.0,440.0,2,1302.4
Solutionised  + Artificially peak aged,0.0,0.935,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.0,0.0,0.0,0.0,0.0,0.015,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,484.0,437.0,2,1669.8000000000002
Solutionised  + Artificially peak aged,0.0,0.935,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.0,0.0,0.0,0.0,0.0,0.015,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,512.0,378.0,2,1792.0
Solutionised  + Artificially peak aged,0.0,0.935,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.0,0.0,0.0,0.0,0.0,0.015,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,474.0,425.0,2,1896.0
Solutionised  + Artificially peak aged,0.0037,0.9344,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0003,0.0,0.0116,0.0036,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0013,4.0,720.0,680.0,2,1440.0
Solutionised  + Artificially peak aged,0.0037,0.9344,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0003,0.0,0.0116,0.0036,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0013,4.0,720.0,680.0,2,1440.0
Solutionised  + Artificially peak aged,0.0,0.934,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.015,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,475.738233,393.001149,2,2378.6911649999997
Solutionised  + Artificially peak aged,0.0,0.934,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.0,0.0,0.0,0.0,0.0,0.005,0.008,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.0,0.0,13.0,482.63299,413.68542,2,3137.114435
Solutionised  + Artificially peak aged,0.0,0.9323,0.0,0.0,0.0,0.0,0.0,0.0001,0.0399,0.0,0.0,0.0012,0.0,0.0234,0.0002,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0,0.0005,0.0021,6.53,559.24,508.9,2,1825.9186000000002
Solutionised  + Artificially peak aged,0.0,0.9323,0.0,0.0,0.0,0.0,0.0,0.0001,0.0399,0.0,0.0,0.0012,0.0,0.0234,0.0002,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0,0.0005,0.0021,6.53,559.24,508.9,2,1825.9186000000002
Solutionised  + Artificially peak aged,0.0,0.932,0.0,0.0,0.0,0.0,0.0,0.0014,0.0,0.0,0.0,0.0012,0.0,0.0,0.0104,0.0022,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0507,0.0012,8.7,461.63,430.63,2,2008.0904999999998
Solutionised  + Artificially peak aged,0.0,0.932,0.0,0.0,0.0,0.0,0.0,0.0014,0.0,0.0,0.0,0.0012,0.0,0.0,0.0104,0.0022,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0507,0.0012,8.7,461.63,430.63,2,2008.0904999999998
Solutionised  + Artificially peak aged,0.0,0.931558935,0.0,0.0,0.0,0.0,0.0,0.002251351,0.0010006,0.0,0.0,0.002001201,0.0,0.0,0.012007204,0.002751651,0.0,0.0,0.0,0.001751051,0.0,0.00025015,0.0,0.045027016,0.001400841,12.0,380.0,335.0,2,2280.0
Solutionised  + Artificially peak aged,0.0,0.931198399,0.0,0.0,0.0,0.0,0.0,0.000500375,0.0445334,0.0,0.0,0.005003753,0.0,0.0,0.000250188,0.008006005,0.0,0.0,0.0,0.00850638,0.0,0.000750563,0.0,0.001250938,0.0,9.5,378.0,232.5,2,1795.5
Solutionised  + Artificially peak aged,0.0,0.92906,0.0,0.0,0.0,0.0,0.0,2e-05,0.0349,0.0,0.0,0.001,0.0,0.0,0.0215,0.0131,0.0,0.0,0.0,0.00042,0.0,0.0,0.0,0.0,0.0,7.8,479.0,378.0,2,1868.1
Solutionised  + Artificially peak aged,0.0,0.92906,0.0,0.0,0.0,0.0,0.0,2e-05,0.0349,0.0,0.0,0.001,0.0,0.0,0.0215,0.0131,0.0,0.0,0.0,0.00042,0.0,0.0,0.0,0.0,0.0,12.0,452.0,339.0,2,2712.0
Solutionised  + Artificially peak aged,0.0,0.92906,0.0,0.0,0.0,0.0,0.0,2e-05,0.0349,0.0,0.0,0.001,0.0,0.0,0.0215,0.0131,0.0,0.0,0.0,0.00042,0.0,0.0,0.0,0.0,0.0,12.7,451.0,330.0,2,2863.85
Solutionised  + Artificially peak aged,0.0,0.92906,0.0,0.0,0.0,0.0,0.0,2e-05,0.0349,0.0,0.0,0.001,0.0,0.0,0.0215,0.0131,0.0,0.0,0.0,0.00042,0.0,0.0,0.0,0.0,0.0,12.7,468.0,339.0,2,2971.7999999999997
Solutionised  + Artificially peak aged,0.0,0.927963982,0.0,0.0,0.0,0.0,0.0,0.00050025,0.043521761,0.0,0.0,0.002501251,0.0,0.0,0.015007504,0.006003002,0.0,0.0,0.0,0.002501251,0.0,0.000750375,0.0,0.001250625,0.0,5.405,449.5,363.0,2,1214.77375
Solutionised  + Artificially peak aged,0.0,0.927927928,0.0,0.0,0.0,0.0,0.0,0.000500501,0.044544545,0.0,0.0,0.003503504,0.0,0.0,0.005005005,0.008008008,0.0,0.0,0.0,0.008508509,0.0,0.000750751,0.0,0.001251251,0.0,6.5,438.0,382.0,2,1423.5
Solutionised  + Artificially peak aged,0.0,0.9251,0.0,0.0,0.0,0.0,0.0,0.0014,0.0,0.0,0.0,0.0014,0.0,0.0,0.0278,0.0023,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0401,0.001,8.1,530.53,489.19,2,2148.6465
Solutionised  + Artificially peak aged,0.0,0.9251,0.0,0.0,0.0,0.0,0.0,0.0014,0.0,0.0,0.0,0.0014,0.0,0.0,0.0278,0.0023,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0401,0.001,8.1,530.53,489.19,2,2148.6465
Solutionised  + Artificially peak aged,0.0,0.9235,0.0,0.0,0.0,0.0,0.0,0.001,0.0445,0.0,0.0,0.01,0.0,0.0,0.0005,0.008,0.0,0.0,0.0,0.0085,0.0,0.0015,0.0,0.0025,0.0,19.0,400.0,281.8720234779904,2,3800.0
Solutionised  + Artificially peak aged,0.0,0.9233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.0,0.0045,0.0,0.0,0.0,0.0,0.071,0.0,0.0,0.0,0.0,0.0,4.5,235.0,281.8720234779904,2,528.75
Solutionised  + Artificially peak aged,0.0,0.9233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.0,0.0045,0.0,0.0,0.0,0.0,0.071,0.0,0.0,0.0,0.0,0.0,4.5,235.0,281.8720234779904,2,528.75
Solutionised  + Artificially peak aged,0.0,0.923,0.0,0.0,0.004,0.0,0.0,0.0,0.055,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.004,0.0,0.0,0.0,0.003,0.0,17.0,390.0,281.8720234779904,outlier,3315.0
Solutionised  + Artificially peak aged,0.0,0.9226,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007,0.0,0.0,0.0041,0.0,0.0,0.0,0.0,0.0702,0.0,0.0014,0.0,0.0009,0.0,2.0,192.3,180.2,2,192.3
Solutionised  + Artificially peak aged,0.0,0.9226,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007,0.0,0.0,0.0041,0.0,0.0,0.0,0.0,0.0702,0.0,0.0014,0.0,0.0009,0.0,2.1,176.9,169.0,2,185.745
Solutionised  + Artificially peak aged,0.0,0.9223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0012,0.0,0.0,0.0045,0.0,0.0,0.0,0.0,0.071,0.0,0.0,0.0,0.0,0.0,4.9,244.0,281.8720234779904,2,597.8000000000001
Solutionised  + Artificially peak aged,0.0,0.9223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0012,0.0,0.0,0.0045,0.0,0.0,0.0,0.0,0.071,0.0,0.0,0.0,0.0,0.0,4.9,244.0,281.8720234779904,2,597.8000000000001
Solutionised  + Artificially peak aged,0.0,0.922,0.0,0.0,0.0,0.0,0.0,0.001,0.0445,0.0,0.0,0.007,0.0,0.0,0.005,0.008,0.0,0.0,0.0,0.0085,0.0,0.0015,0.0,0.0025,0.0,13.0,485.0,415.0,2,3152.5
Solutionised  + Artificially peak aged,0.0,0.922,0.0,0.0,0.0,0.0,0.0,0.001,0.0445,0.0,0.0,0.007,0.0,0.0,0.005,0.008,0.0,0.0,0.0,0.0085,0.0,0.0015,0.0,0.0025,0.0,13.0,480.0,414.0,2,3120.0
Solutionised  + Artificially peak aged,0.0,0.922,0.0,0.0,0.0,0.0,0.0,0.001,0.0445,0.0,0.0,0.007,0.0,0.0,0.005,0.008,0.0,0.0,0.0,0.0085,0.0,0.0015,0.0,0.0025,0.0,13.0,485.0,415.0,2,3152.5
Solutionised  + Artificially peak aged,0.0,0.9218,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0041,0.0,0.0008,0.0,0.0,0.0012,0.0,0.0,0.0,0.0,0.0711,0.0,0.0009,0.0,0.0,0.0,1.1,205.0,200.6,2,112.75000000000001
Solutionised  + Artificially peak aged,0.0,0.9218,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0041,0.0,0.0008,0.0,0.0,0.0012,0.0,0.0,0.0,0.0,0.0711,0.0,0.0009,0.0,0.0,0.0,2.5,195.2,193.9,2,244.0
Solutionised  + Artificially peak aged,0.0,0.9213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0012,0.0,0.0,0.0045,0.0,0.0,0.0,0.0,0.071,0.0,0.0,0.0,0.0,0.0,7.8,283.0,281.8720234779904,2,1103.7
Solutionised  + Artificially peak aged,0.0,0.9213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0012,0.0,0.0,0.0045,0.0,0.0,0.0,0.0,0.071,0.0,0.0,0.0,0.0,0.0,7.8,283.0,281.8720234779904,2,1103.7
Solutionised  + Artificially peak aged,0.0,0.9203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0012,0.0,0.0,0.0045,0.0,0.0,0.0,0.0,0.071,0.0,0.0,0.0,0.0,0.0,8.6,311.2,281.8720234779904,2,1338.1599999999999
Solutionised  + Artificially peak aged,0.0,0.9203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0012,0.0,0.0,0.0045,0.0,0.0,0.0,0.0,0.071,0.0,0.0,0.0,0.0,0.0,8.6,311.2,281.8720234779904,2,1338.1599999999999
Solutionised  + Artificially peak aged,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.007,0.0,0.0,0.0,0.0,0.07,0.0,0.002,0.0,0.0,0.0,3.39,198.0,281.8720234779904,2,335.61
Solutionised  + Artificially peak aged,0.0,0.9193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0012,0.0,0.0,0.0045,0.0,0.0,0.0,0.0,0.071,0.0,0.0,0.0,0.0,0.0,5.7,240.0,281.8720234779904,2,684.0
Solutionised  + Artificially peak aged,0.0,0.9193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0012,0.0,0.0,0.0045,0.0,0.0,0.0,0.0,0.071,0.0,0.0,0.0,0.0,0.0,5.7,240.0,281.8720234779904,2,684.0
Solutionised  + Artificially peak aged,0.0,0.917108,0.0,0.0,0.0,0.0,0.0,0.0,3e-05,0.0,0.0,0.0032,0.0,0.0,0.0043,0.0032,0.0,0.0,0.0,0.0707,0.0,0.00113,0.0,0.00033,0.0,8.24,179.0,281.8720234779904,2,737.48
Solutionised  + Artificially peak aged,0.0,0.9165,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0022,0.0,0.0008,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0738,0.0,0.0015,0.0,0.0011,0.0,5.1,234.3,221.1,2,597.465
Solutionised  + Artificially peak aged,0.0,0.9165,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0022,0.0,0.0008,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0738,0.0,0.0015,0.0,0.0011,0.0,5.5,220.6,214.8,2,606.65
Solutionised  + Artificially peak aged,0.0,0.9159,0.0,0.0,0.0,0.0,0.0,0.0005,0.0005,0.0,0.0,0.0036,0.0,0.0,0.015,0.0045,0.0,0.0,0.0,0.0025,0.0,0.0005,0.0,0.042,0.015,12.0,400.0,281.8720234779904,2,2400.0
Solutionised  + Artificially peak aged,0.0,0.9156,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0016,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0596,0.0016,19.6,543.0,281.8720234779904,2,5321.400000000001
Solutionised  + Artificially peak aged,0.0,0.914671,0.0,0.0,0.0,0.0,0.0,0.0,7e-05,0.0,0.0,0.00355,0.0,0.0,0.0086,0.000328,0.0,0.0,0.0,0.07147,0.0,0.00093,0.0,0.00038,0.0,2.97,210.0,281.8720234779904,2,311.85
Solutionised  + Artificially peak aged,0.0,0.914,0.0,0.0,0.0,0.0,0.0,0.002,0.006,0.0,0.0,0.0,0.0,0.0,0.033,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043,0.0,14.0,537.791046,468.843476,2,3764.537322
Solutionised  + Artificially peak aged,0.0,0.908,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.0,0.0,0.0013,0.0,0.0,0.003,0.0002,0.0001,0.0,0.0,0.058,0.0,0.0002,0.0,0.0002,0.0,2.0,250.0,165.0,2,250.0
Solutionised  + Artificially peak aged,0.0,0.908,0.0,0.0,0.0,0.0,0.0,0.0,0.029,0.0,0.0,0.0013,0.0,0.0,0.003,0.0002,0.0001,0.0,0.0,0.058,0.0,0.0002,0.0,0.0002,0.0,3.0,280.0,185.0,2,420.0
Solutionised  + Artificially peak aged,0.0,0.90625,0.0,0.0,0.0,0.0,0.0,0.00175,0.006,0.0,0.0,0.004,0.0,0.0,0.033,0.002,0.0,0.0,0.0,0.003,0.0,0.001,0.0,0.043,0.0,14.0,540.0,281.8720234779904,2,3780.0
Solutionised  + Artificially peak aged,0.0,0.9055,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0035,0.0,0.0,0.021,0.0012,0.0,0.0,0.0,0.0058,0.0,0.0,0.0,0.051,0.0,12.0,485.0,410.0,2,2910.0
